Phase,Mean_Atomic_Radius,Atomic_Size_Diff,Avg_Tm,Std_Dev_Tm,H_mix,Std_Dev_H_mix,S_mix,EN,Std_Dev_EN,VEC,Std_Dev_VEC,Mean_Bulk_Mod,Std_Dev_Bulk_Mod
Im,-0.4489669852,-0.02486008838,-0.1329662089,0.4458107469,0.126790582,-0.2339566521,0.7050352736,0.4632749684,-0.04580037106,0.2481714075,0.1906247118,0.261862164,0.0681566344
Im,-0.5009512291,0.1207557909,-0.1013695354,0.5659268726,0.0927231288,-0.2269704975,0.7367389814,0.5139094122,0.08311820949,0.2301581453,0.1966549898,0.3200860858,0.2151635831
Im,-0.5510101336,0.2438866973,-0.07094311267,0.659403351,0.0616479418,-0.2220708229,0.7598199376,0.5626684963,0.190684332,0.2128120401,0.2017592746,0.3761535603,0.3367386146
Im,-0.5992487021,0.3509586023,-0.04162310149,0.7334236226,0.03330912372,-0.2188096541,0.7767258954,0.6096545375,0.2826075489,0.1960967062,0.2060330371,0.4301822229,0.4400635777
Im,-0.8163223152,0.7425370499,0.09031693698,0.935244337,-0.07470488922,-0.2174886783,0.8068026356,0.8210916699,0.5998029034,0.1208776864,0.2175703738,0.6733111894,0.794017602
BCC_SS,-0.3284671717,-0.4524658668,-0.180601541,0.1297827966,0.171601428,-0.1940545374,0.6597023149,0.3830088702,-0.3689067467,0.2790588561,0.1651983059,0.1551038985,-0.363946499
Im,-0.3185698565,-0.4489658987,-0.1619961482,0.1819095676,0.1411563673,-0.1421459882,0.7050352736,0.4090462763,-0.3220129597,0.2720389814,0.1552629897,0.1711389348,-0.3493427961
Im,-0.3090460172,-0.445985547,-0.1440928431,0.2248249135,0.1134663208,-0.09827811012,0.7367389814,0.4341011468,-0.2812929264,0.2652840095,0.1455240476,0.1865688781,-0.3363338937
Im,-0.2998749202,-0.4434663383,-0.126852626,0.2604074032,0.08829066055,-0.06060585083,0.7598199376,0.4582280511,-0.245565349,0.2587792201,0.1359765753,0.2014273392,-0.3247182429
Im,-0.2910373031,-0.4413575439,-0.1102393226,0.290042922,0.06541249901,-0.02784204769,0.7767258954,0.4814776272,-0.2139707991,0.2525109727,0.1266156972,0.2157454966,-0.3143279436
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.3241783351,-0.4426982787,-0.1829324345,0.1118789079,0.1681198218,-0.1298892781,0.6597023149,0.3433120496,-0.4163881789,0.2729749647,0.1723224097,0.1286126821,-0.3785918973
Im,-0.3033468423,-0.4250065111,-0.1586199835,0.1665202217,0.1187688486,0.0126881375,0.7221829666,0.3252864521,-0.4070341065,0.2538541625,0.167302734,0.1145915695,-0.376574806
Im,-0.2711526967,-0.4020110857,-0.1210461924,0.2302065179,0.0504444696,0.1800898148,0.7767258954,0.2974287304,-0.3949458103,0.2243038394,0.1578667252,0.09292258295,-0.3747220808
BCC_SS,-0.3774588824,-0.3945383811,-0.1998572017,0.0440003323,-0.002804561467,0.06620151471,0.7050352736,0.3728938149,-0.4238799755,0.2481714075,0.1906247118,0.1370644825,-0.3923451378
BCC_SS,-0.413290823,-0.3456146691,-0.1997702115,0.02343159521,-0.1786986097,0.239006883,0.7598199376,0.3886010877,-0.4249510911,0.2128120401,0.2017592746,0.1358024674,-0.4036338212
BCC_SS,-0.4465633243,-0.3060286183,-0.1996894319,0.003978347622,-0.3277526881,0.3450779325,0.7889285994,0.4031864255,-0.4267157093,0.1799783469,0.2095603268,0.1346305998,-0.4143158939
Im,-0.477541211,-0.2734683351,-0.1996142313,-0.01445671942,-0.4541692449,0.4135881976,0.8028884062,0.4167658406,-0.4290305176,0.1494090336,0.2146641345,0.1335395408,-0.4244438078
Im,-0.5064538654,-0.246385406,-0.1995440362,-0.03195943991,-0.5614066589,0.4586722904,0.8068026356,0.4294399992,-0.4317817422,0.1208776864,0.2175703738,0.1325212289,-0.4340638722
FCC_SS,-0.3970885512,-0.4673684153,-0.04081711274,-0.6323097511,0.2423013133,0.02248306606,0.5427748523,0.395295988,-0.3901625261,0.4656315299,-0.1213359051,0.2752553199,-0.6667490054
FCC_PLUS_BCC,-0.3258353643,-0.4175532354,-0.1494697403,-0.167782183,0.2821441465,0.1659469391,0.9346754942,0.3730202416,-0.3673869054,0.421753772,0.163305057,0.1593677657,-0.4905042911
BCC_SS,-0.2885517347,-0.3816779873,-0.1651989181,-0.07120290061,0.1005467318,0.1214113497,0.9048669477,0.3253647173,-0.3558579558,0.3089252369,0.1990049366,0.1271519183,-0.4294154821
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
BCC_SS,-0.1783578597,-0.2974406749,-0.1650755497,-0.02469879715,-0.2654701292,0.1326258488,0.8068026356,0.2125252277,-0.3102000808,0.1208776864,0.2175703738,0.05869324797,-0.3800480334
Im,-0.116664601,-0.2664473245,-0.1516618608,-0.06279848183,-0.384982956,0.1782822377,0.789850266,0.1573695424,-0.2863126289,0.0572308196,0.2176394965,0.02802623891,-0.3854731068
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.5012460197,-0.8292040565,-0.0897217832,-0.4842541028,0.2344674879,-0.1488569667,0.7221829666,0.2891339904,-0.3279651143,0.490256802,-0.3421176078,0.2358803951,-0.6573853992
FCC_SS,-0.4799410638,-0.7797471126,-0.07626430049,-0.4704071687,0.2341922695,-0.172309992,0.7767258954,0.2678494434,-0.330717032,0.4499609052,-0.2991595538,0.2358804005,-0.6652626493
Im,-0.460488752,-0.7465457546,-0.06397704191,-0.4609944727,0.2362694555,-0.1920758343,0.8004911708,0.2484156897,-0.3344446034,0.4131689846,-0.2664885861,0.2358803951,-0.6726204133
Im,-0.4426574198,-0.7223965492,-0.05271371176,-0.4548295089,0.2401260497,-0.2089742682,0.8068026356,0.2306014587,-0.3388955068,0.3794430745,-0.2414408339,0.2358804023,-0.6795133863
FCC_SS,-0.5429089977,-0.9230761002,-0.03059417582,-0.5550611532,0.593884026,-0.7077152124,-0.06192015881,0.495719493,-0.4734206432,0.6380084548,-0.2458297973,0.3613879641,-0.8513778919
BCC_SS,-0.2786094313,-0.4293650466,-0.2170496875,0.2069067398,0.1528247762,-0.3086618501,0.2986323766,0.2637412028,-0.4150751309,0.146734221,0.2313738137,0.0642303433,-0.3487546515
BCC_SS,-0.2564759704,-0.4270207276,-0.1692435637,0.3270833767,0.05683123512,-0.1233250353,0.4558341364,0.3338941948,-0.2769544407,0.1356528471,0.2005379529,0.1082634608,-0.3053783996
BCC_SS,-0.2269646969,-0.4266608976,-0.1055020675,0.4265507704,-0.05110584264,0.03542091219,0.5427748523,0.4274315096,-0.1416531646,0.1208776802,0.1578667239,0.1669742815,-0.2596523615
Im,-0.2011423259,-0.4288805719,-0.04972825636,0.4743821298,-0.1267498756,0.1316034088,0.573747405,0.5092766669,-0.05333704495,0.1079494107,0.1189420584,0.2183462519,-0.2292410776
FCC_SS,-0.4202872446,-0.6066235779,-0.1926231997,-0.1104337715,0.7596310575,-0.1067105245,0.7767258954,0.4913373896,-0.4850463741,0.6192037045,0.09839739579,0.1895701216,-0.534219621
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.2434562807,-0.4083582652,-0.3252241263,0.2649760626,0.3969027246,0.01946263906,0.7517934877,0.3321726548,-0.3806702072,0.2686293345,0.4524256715,-0.004587880111,-0.3287784154
Im,-0.2821756995,-0.4750712423,-0.2756378556,0.2241843919,0.6971196995,0.02131988636,0.5573031082,0.3301516972,-0.4086432826,0.3457171479,0.4006133754,0.01632240226,-0.4150365444
Im,-0.2945585499,-0.4781748937,-0.270991513,0.1953338862,0.6611099916,0.02774909757,0.573747405,0.3511096461,-0.4055673272,0.3794430679,0.3932856179,0.03377629987,-0.415088033
Im,-0.305950765,-0.4816105302,-0.2667168767,0.1683543128,0.6312175567,0.03168327986,0.5782986501,0.3703909652,-0.4040535688,0.4104709163,0.3845575424,0.04983388704,-0.4160682951
Im,-0.3164666699,-0.4852899496,-0.2627710609,0.1430518438,0.6063774771,0.03399117967,0.5747223615,0.3881890941,-0.4037679566,0.4391120034,0.3747824732,0.06465627256,-0.4177705351
Im,-0.3262036119,-0.489144803,-0.2591175266,0.1192596441,0.5857338272,0.03521564886,0.5654241017,0.4046688485,-0.4044536965,0.4656315299,0.3642324254,0.07838070465,-0.4200351375
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
BCC_SS,0.910738587,-0.5019827523,0.3270502982,-0.4279464997,0.4701313367,-0.4334012392,0.2986323766,-0.8569851143,-0.3738856756,-0.6289619417,-0.9277918189,-0.3981173865,-0.874198222
BCC_SS,0.4596065801,-0.3412326898,0.2503104199,-0.4934114996,-0.1327357624,0.03417611007,0.2308095332,-0.4828071342,-0.465590316,-0.520364479,-0.8971651602,-0.1561461794,-0.5326265934
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
Im,0.7658295181,-0.419089511,0.4190160197,-0.3704298159,0.4900968085,-0.5341221593,0.5782986501,-0.3381972869,0.6080689603,-0.520364479,-0.7302081681,-0.1207087486,-0.2022605375
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
BCC_SS,-0.282027098,-0.6287287836,0.17756529,-0.2167943819,0.556220589,-0.6805437445,0.1993307687,0.1485052307,-0.2767622887,0.001291190478,-0.4983163241,0.3473145072,-0.3484931196
BCC_SS,-0.2448348501,-0.582852993,0.2419766749,-0.02751521288,0.5182575531,-0.5949561185,0.3322543422,0.1930312338,-0.07859565051,-0.01296793191,-0.5072571995,0.4260960168,-0.1236073495
Im,-0.1821952471,-0.5302450028,0.3504590163,0.1427492508,0.4442951406,-0.4437397885,0.4761125046,0.2680224217,0.1789549763,-0.03698328933,-0.5247700426,0.5587806747,0.1357421585
FCC_SS,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
FCC_PLUS_BCC,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
Im,0.09323270778,-0.05419232894,-0.6764711869,0.3274596864,0.2338544741,-0.04160649799,0.01968366626,-0.04897759214,-0.2967333558,-0.644475865,0.2897457102,-0.5265780731,-0.4485552092
Im,0.09323270778,-0.05419232894,-0.6764711869,0.3274596864,0.2338544741,-0.04160649799,0.01968366626,-0.04897759214,-0.2967333558,-0.644475865,0.2897457102,-0.5265780731,-0.4485552092
Im,0.1807249758,-0.1750659366,-0.6921448491,0.4570853746,0.3847479572,-0.0559256013,-0.08640324394,-0.1321282544,-0.3863666847,-0.6910176348,0.237605685,-0.573089701,-0.5046699294
Im,0.2149735937,-0.1829626639,-0.7393051092,0.09341534771,0.4519795274,-0.09808582281,-0.2771180496,-0.1353629482,-0.3686325797,-0.7228620033,0.252497935,-0.6145013696,-0.5655262327
Im,0.2709513772,-0.1450569635,-0.6942618112,0.4264922536,0.1444144877,0.5017706356,-0.08640324394,-0.1917798164,-0.2937260712,-0.7220454813,0.2167231563,-0.6112956811,-0.5760604839
BCC_SS,0.7658295181,-0.419089511,0.4190160197,-0.3704298159,0.4900968085,-0.5341221593,0.5782986501,-0.3381972869,0.6080689603,-0.520364479,-0.7302081681,-0.1207087486,-0.2022605375
Im,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
Im,0.4377335131,-0.2395225881,0.3980092414,-0.2120685661,0.3236529991,-0.5368233428,0.7520432085,-0.3165058098,0.1181190162,-0.4272809394,-0.7136997323,-0.05869324474,-0.3047058119
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
FCC_PLUS_BCC,-0.3515196405,-0.5012843625,-0.2441902254,0.05691788156,0.5938840245,-0.02338714952,0.8068026356,0.4294399992,-0.4317817422,0.4828692297,0.2775948153,0.1140642337,-0.4290850442
BCC_SS,0.2518124435,-0.7810909879,0.8412685489,-0.2592309066,0.1045962278,-0.06479861644,0.5782986501,0.6162277057,0.7928141575,-0.2721417069,-0.8971651602,0.8471760797,0.5688666879
Im,0.2321266832,-0.5743965907,0.4994524396,-0.406915414,0.3237021701,-0.4337862135,0.4491378095,0.1245542247,0.1489670583,-0.3373001846,-0.8145472165,0.06046511628,-0.2512009918
Im,0.3071931795,0.06637061819,0.3202117464,-0.2245471539,-0.3163312825,0.8279421866,0.752162377,-0.1760496543,0.3187735141,-0.5414898224,-0.7950738547,-0.07608209121,-0.3913343588
BCC_SS,0.4608782858,-0.1488196634,0.368371775,-0.3050527435,-0.02156349382,0.4162736459,0.6965755646,-0.2665649555,0.3054929929,-0.5261370987,-0.789496659,-0.09273995947,-0.3688660657
BCC_SS,0.380620497,-0.02726066395,0.343221535,-0.260812788,-0.1840496367,0.6634407299,0.7358243615,-0.2192958627,0.3141147485,-0.5341546344,-0.7921584995,-0.08404085296,-0.3803846258
BCC_SS,0.3071931795,0.06637061819,0.3202117464,-0.2245471539,-0.3163312825,0.8279421866,0.752162377,-0.1760496543,0.3187735141,-0.5414898224,-0.7950738547,-0.07608209121,-0.3913343588
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
BCC_SS,0.1424471085,-0.4894298111,0.3748855008,-0.3446210609,0.259484854,-0.5484451522,0.5782986501,0.1390152094,0.1439201548,-0.3341973999,-0.7580261754,0.1472868217,-0.2975659416
Im,0.4158604461,-0.2309718175,0.3659291225,-0.3281788051,0.3548765793,-0.5438141106,0.5782986501,-0.07789956162,0.4169509764,-0.3962530929,-0.6793691629,-0.009966777409,-0.2016377802
Im,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
Im,-0.3017444206,-0.4065326965,-0.1919029357,0.04593473887,0.07599510482,-0.1015040769,0.7050352736,0.3228365606,-0.389787245,0.2481714075,0.1906247118,0.1200272564,-0.3784688585
Im,-0.2674703765,-0.3685180575,-0.1844508842,0.02701489093,-0.03255711439,-0.00610394303,0.7598199376,0.2921945229,-0.3629088061,0.2128120401,0.2017592746,0.1029900316,-0.3776772725
BCC_SS,-0.3017444206,-0.4065326965,-0.1919029357,0.04593473887,0.07599510482,-0.1015040769,0.7050352736,0.3228365606,-0.389787245,0.2481714075,0.1906247118,0.1200272564,-0.3784688585
BCC_SS,-0.3017444206,-0.4065326965,-0.1919029357,0.04593473887,0.07599510482,-0.1015040769,0.7050352736,0.3228365606,-0.389787245,0.2481714075,0.1906247118,0.1200272564,-0.3784688585
BCC_SS,-0.3017444206,-0.4065326965,-0.1919029357,0.04593473887,0.07599510482,-0.1015040769,0.7050352736,0.3228365606,-0.389787245,0.2481714075,0.1906247118,0.1200272564,-0.3784688585
BCC_SS,-0.3017444206,-0.4065326965,-0.1919029357,0.04593473887,0.07599510482,-0.1015040769,0.7050352736,0.3228365606,-0.389787245,0.2481714075,0.1906247118,0.1200272564,-0.3784688585
BCC_SS,-0.2674703765,-0.3685180575,-0.1844508842,0.02701489093,-0.03255711439,-0.00610394303,0.7598199376,0.2921945229,-0.3629088061,0.2128120401,0.2017592746,0.1029900316,-0.3776772725
